ID,Type,UGS,Nom,Publié,"Mis en avant ?","Visibilité dans le catalogue","Description courte",Description,"Date de début de promo","Date de fin de promo","État de la TVA","Classe de TVA","En stock ?",Stock,"Montant de stock faible","Autoriser les commandes de produits en rupture ?","Vendre individuellement ?","Poids (kg)","Longueur (cm)","Largeur (cm)","Hauteur (cm)","Autoriser les avis clients ?","Note de commande","Tarif promo","Tarif régulier",Catégories,Étiquettes,"Classe d’expédition",Images,"Limite de téléchargement","Jours d’expiration du téléchargement",Parent,"Groupes de produits","Produits suggérés","Ventes croisées","URL externe","Libellé du bouton",Position
25933,simple,15839,"S'ouvrir à l'amour et au bonheur:  Prières et méditations",1,0,visible,,"<p>Don Miguel RUIZ,  2003<br />Nous connaissons tous des moments d'inspiration durant lesquels nous ressentons l'immensité de la création, la beauté et la perfection de tout ce qui existe. Nous ressentons la plus délicieuse paix intérieure, mêlée à une joie intense, et nous nommons cela félicité ou "" état de grâce et de gratitude "".</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
25934,simple,15841,"Arrête de te plaindre et bouge-toi!",1,0,visible,,"<p>Larry WINGET,  2010<br />Sous-titre: L'approche directe pour se prendre en mains et être heureux<br />Apprenez par exemple comment : (1)  définir clairement ce dont vous avez envie et ce qui vous motive; (2)  assumer ce que vous faites et ce que vous dites, même si c'est difficile (rupture, démission, promesse) et (3)  prendre soin de vous pour renvoyer une image positive de vous-même vous cultiver et fréquenter les gens qui vous intéressent vraiment !</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
25935,simple,15843,"Libérez votre corps des toxines et maladies",1,0,visible,,"<p>Robert DEHIN, 2005<br />Sous-titre:  Le nettoyage des organes internes</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
25936,simple,15845,"Petite géométrie des parfums",1,0,visible,,"<p>Brigitte PROUST,  2006<br />Des molécules des parfums à l'odeur de sainteté, des odeurs de soufre à celles de l'alcôve, une chimiste nous invite ici à "" voir "" les odeurs et à remonter, quand c'est possible, de la géométrie des molécules odorantes à la sensation qu'elles provoquent. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Divers,,,,,,,,,,,,0
25937,simple,15847,"De la science aux fourneaux",1,0,visible,,"<p>Hervé THIS,  2007<br />Chaque transformation des ingrédients met en œuvre des réactions chimiques ou physiques, que décode la  gastronomie moléculaire.  À la clé, ce livre nous fait découvrir une cuisine encore plus moderne : abstraite, futuriste... qui n'oublie pas que l'objectif de la cuisine est de rendre les convives heureux !</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Vie Domestique",,,,,,,,,,,,0
25938,simple,15849,"Au coeur des Tumuc Humac",1,0,visible,,"<p>Eric PELLET et Daniel SAINT-JEAN,  2006<br />Sous-titre: Sur les traces de Kailawa, un chaman wayana<br />Plus qu'un récit d'expédition, c'est une contribution aux recherches archéologiques, scientifiques et culturelles du peuple wayana au Sud de la Guyane.  Photos et légendes wayana en font un carnet de voyage hors pair.</p><h1 id=""title"" class=""a-size-large a-spacing-none""> </h1>",,,taxable,,1,,,0,0,,,,,1,,,,Voyages,,,,,,,,,,,,0
25939,simple,15851,"Florent Pagny,  l'homme qui marche",1,0,visible,,"<p>Valérie ALAMO et Stéphane DESCHAMPS,  2018<br />La première biographie autorisée du chanteur le plus populaire de sa génération.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
25940,simple,15853,Danser,1,0,visible,,"<p>Astrid ELIARD,  2017<br />Le monde des petits rats de l'Opéra, un monde à part, où l'on vit en musique, en tutu et chignon pour les filles, en collant pour les garçons. Mais derrière cet uniforme, on découvre des adolescents comme les autres, préoccupés par les questions de leur âge et de leur époque.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
25941,simple,15855,"Mon oncle David",1,0,visible,,"<p>Jacobo MACHOVER,  2019<br />Dans les années 1930,  la famille Machover quitte la Pologne pour la France.  Pour un bon nombre d’eux, leur destin sera la rafle, la déportation et la mort dans les camps d’extermination allemands. Parmi eux, l’étudiant en médecine David,  arrêté par les gendarmes français avant d’être envoyé à Drancy puis déporté à Majdanek. La famille choisira un nouvel exil à Cuba. Mais le sort s’acharne, et la folie de la révolution castriste pousse les Machover à fuir une fois encore.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
25942,simple,15857,"Le retour du vivant et autres nouvelles",1,0,visible,,"<p>Raymond CEUPPENS,  1987<br />Après avoir été photographe de presse,  journaliste, permanent de la lutte urbaine, Raymond Ceuppens est charpentier de marine, ouvrier en usine ou sur des chantiers navals. Ses nouvelles reflètent ses expériences et la vie quotidienne dans le monde ouvrier.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Contes - Nouvelles",,,,,,,,,,,,0
25943,simple,15859,"Nos ancêtres étaient-ils plus heureux?",1,0,visible,,"<p>Jean-Louis BEAUCARNOT, 2017<br />Comment c'était avant facebook, blablacar, les coloc et le Bon Coin  ? Qui de nos ancêtres ou de nous voyageait le mieux, mangeait le mieux, se distrayait le mieux... Un étonnant jeu des différences, mené à partir de documents originaux d'hier et d'aujourd'hui.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
25944,simple,15861,"SNCF, un scandale peut en cacher un autre",1,0,visible,,"<p>Julie PICHOT et Frédéric BRILLET,  2018<br />Un état des lieux de la situation de la SNCF, hier symbole du service public à la française: organisation du travail kafkaïenne ; endettement croissant ; statut controversé ; direction intouchable ; salariés en souffrance ; petites lignes en sursis ; tarification aberrante ; retards, pannes et accidents en série ; incivilités pesantes ; vulnérabilité au terrorisme : la liste est longue des défaillances et scandales.   </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Droit - Economie",,,,,,,,,,,,0
25945,simple,15863,"Les cinq et le rubis d'Akbar",1,0,visible,,"<p>Claude VOILIER, 1979<br />A la mort d'Enid Blyton,  créatrice de la série ""Le Club des Cinq"", la traductrice française écrivit une vingtaine d'autres volumes.  Depuis que Les Cinq sont arrivés en Inde, ils se savent épiés. Un homme malveillant cherche à s'emparer du fabuleux rubis d'Akbar dont leur hôte, M. Singh, est possesseur.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Littérature Jeunesse",,,,,,,,,,,,0
25946,simple,15866,"Petit manuel de désobéissance citoyenne",1,0,visible,,"<p>William BOURDON, 2014<br />L'auteur, avocat, s'intéresse au mouvement de désobéissance civile, représenté par E. Snowden, J. Assange, I. Frachon, etc.  Il définit ce qui caractérise les lanceurs d'alertes et examine comment leurs actions peuvent être protégées par la loi.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
25947,simple,15868,"Le marché contre l'humanité",1,0,visible,,"<p>Dominique BOURG, 2019<br />L'auteur analyse le quadruple échec de notre système politique : face aux marchés, aux enjeux écologiques, aux évolutions techniques et au principe de la représentation. La technologie se substitue à l'humain, le marché est devenu souverain, et la menace écologique est désormais omniprésente.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
25948,simple,15870,"Les bâtisseurs du futur",1,0,visible,,"<p>Hesna CAILLIAU,  2019<br />Sous-titre: Le monde nouveau que vous attendez est déjà là.<br />Des clés pour participer au monde de demain, être acteur et non simplement spectateur : - Faire davantage confiance à son intuition. - Habiter pleinement le présent. - Retrouver l'art de ne rien faire. - Ecouter son corps. - S'ouvrir aux autres cultures, etc....  Ce livre s'inspire des spiritualités d'Orient et d'Occident, mais aussi des dernières découvertes scientifiques et artistiques. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
25949,simple,15872,"Géopolitique des données numériques",1,0,visible,,"<p>Amaël CATTARUZA,  2019<br />Les données numériques ont doublement modifié la géopolitique. D’une part en redéfinissant les notions de frontière et de puissance entre états et acteurs non étatiques, et de l’autre en refaçonnant son propre champ d’étude.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Droit - Economie",,,,,,,,,,,,0
25950,simple,15874,"Marine est  au courant de tout",1,0,visible,,"<p>Mathias DESTAL et Marine TURCHI, 2017<br />Les auteurs ont plongé dans les eaux profondes du Front national afin d'en remonter des vérités gênantes. Marine Le Pen, sa famille et certains de ses proches, aiment l'argent jusqu'à l'excès et  le FN n'a pas chassé ses vieux démons.<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
25951,simple,15876,"La Chine dans le monde",1,0,visible,,"<p>Alice EKMAN, 2018<br />Quelles sont les ambitions de la politique étrangère chinoise  de Xi Jinping? Ce livre permet de mieux comprendre la façon dont la Chine perçoit le monde, et surtout, le rôle qu’elle souhaite y jouer.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
25952,simple,15878,"Qui m'a payé ma licence ...",1,0,visible,,"<p>Michel EQUEY, <br />""<em>Ce « bouquin » raconte ma vie (en partie...), mes amours (pas toutes...), mes passions, le Rugby et les copains...""</em></p><p>&nbsp;</p>",,,taxable,,1,,,0,0,,,,,1,,,,Autobiographies-Mémoires,,,,,,,,,,,,0
25953,simple,15880,"Sur l'autoroute du succès",1,0,visible,,"<p>Napoleon HILL, 2014<br />Description d'une série de panneaux indicateurs qui jalonnent l'autoroute du succès, avec des indications propices à mener à destination ceux qui les suivent, par le fondateur du développement personnel.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
25954,simple,15882,"Sodoma:  Enquête au coeur du Vatican",1,0,visible,,"<p>Frédéric MARTEL,  2019<br />Pendant quatre ans, l'auteur a vécu en immersion à l'intérieur du Vatican et mené l'enquête sur le terrain dans une trentaine de pays, pour révèler la face cachée de l'Église : un système construit sur la double vie homosexuelle et sur l'homophobie la plus radicale.  <br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
25955,simple,15886,"Histoire insolite des cafés parisiens",1,0,visible,,"<p>Gérard LETAILLEUR,  2011, préface de Jean PIAT<br />Qu'on les appelle tavernes, cabarets, estaminets, brasseries ou ""bistrots"", les cafés parisiens sont à eux seuls des ""lieux de mémoire"" de l'histoire de France et ont permis l'éclosion d'une passion française : celle de la conversation. Révolutions, nouvelles idées, moments de liesse ou de terreur  leur furent toujours intimement liés.  L'histoire des cafés est aussi celle des individus qui ont fait la France, de Ravaillac à Charlotte Corday en passant par Robespierre, Voltaire et Sartre, que le lecteur retrouvera ici sous des aspects souvent inattendus.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
25956,simple,15888,"Révolution et contre-révolution en Catalogne",1,0,visible,,"<p>Carlos SEMPRUN MAURA, 2002<br />Sous-titre:   Socialistes, communistes, anarchistes et syndicalistes contre les collectivisations.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Histoire-Politique,,,,,,,,,,,,0
25957,simple,15890,"Le diable en personne",1,0,visible,,"<p>Peter FARRIS, 2019<br />En pleine forêt de Géorgie du Sud, au milieu de nulle part, Maya échappe in extremis à une sauvage tentative d’assassinat. Dix-huit ans à peine, victime d’un vaste trafic de prostituées régi par le redoutable Mexico, elle avait eu le malheur de devenir la favorite du maire et de découvrir ainsi les sombres projets des hauts responsables de la ville. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25958,simple,15893,"Les insurgents",1,0,visible,,"<p>Gardner P. FOX<br />Western </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25959,simple,15895,"Les mormons du Missouri",1,0,visible,,"<p>Giles A.  LUTZ, <br />Un western sur fond d'installation des Mormons dans le Missouri dans les années 1830.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25960,simple,15897,"Le maitre de Blind Mule",1,0,visible,,"<p>Nelson NYE<br />Wïll Howlett avait tiré un trait sur le jeu de la violence et un passé qui sentait trop la poudre. C'était pour ça qu'il errait à des centaines de lieues du Texas brûlant, pour être sûr que son passé resterait derrière lui.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25961,simple,15899,"Le chasseur de primes",1,0,visible,,"<p>Lewis Byford PATTEN<br />""Elle conduisit le chariot dans la grange, descendit, referma la porte, puis alluma une lampe. A l'aide d'une barre de fer, elle fit sauter le couvercle du cercueil, découvrant ainsi le corps de Frank.<br />Elle savait déjà... Mais le chagrin lui étreignit le coeur. Elle s'agenouilla et déboutonna la veste, puis la chemise de son mari.""</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25962,simple,15901,"Ce que l'on sème",1,0,visible,,"<p>Regina PORTER,  2019<br />Après la  Seconde Guerre mondiale, en Amérique,  James Vincent, d’ascendance irlandaise, fuit un foyer familial chaotique pour faire des études de droit à New York où il deviendra un brillant avocat. Agnes Miller, une jeune femme noire à l’avenir prometteur, voit son rendez-vous amoureux tourner au cauchemar lorsque la police arrête sa voiture.  Un premier roman.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25963,simple,15903,"Irinei et le grand esprit du Mammouth,  Tome 1 et 2",1,0,visible,,"<p>Val REIYEL, 2018<br />Au cours d'une expédition scientifique en Sibérie, des paléontologues américains extraient du sol gelé une femelle mammouth parfaitement conservée. A leur retour à Los Angeles, ils se trouvent rapidement face à une incroyable énigme : la femelle mammouth porte un petit, les cœurs de la mère et du bébé battent encore...</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Littérature Jeunesse",,,,,,,,,,,,0
25964,simple,15905,"L'anneau de Cassandra",1,0,visible,,"<p>Danielle STEEL,  1982<br />Adulée par son mari, le riche banquier berlinois Walmar von Gotthard, et par le brillant écrivain Dolff Sterne, Cassandra, en ce début des années 1930, ne peut pas imaginer qu'elle vit la fin d'un monde.<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25965,simple,15907,"Tortilla Flat",1,0,visible,,"<p>John STEINBECK,  1932 -- Prix Nobel de littérature 1962<br />Que peut-on faire d'une maison - et à plus forte raison de deux - quand, depuis son enfance, on préfère dormir à la belle étoile ? Libre enfant de Monterey, le paisano Danny se sent accablé par son héritage. La rencontre de son ami Pilon lui fournit une solution. Il lui louera une de ses maisons.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans étrangers",,,,,,,,,,,,0
25966,simple,15909,"Tu comprendras quand tu seras plus grande",1,0,visible,,"<p>Virginia GRIMALDI, 2017<br />Quand Julia débarque comme psychologue à la maison de retraite Les Tamaris, à Biarritz,  elle ne déborde pas d’affection pour les personnes âgées. Au fil des jours, Julia découvre que les pensionnaires ont bien des choses à lui apprendre. <br />C’est l’histoire de chemins qui se croisent : les chemins de ceux qui ont une vie à raconter et de ceux qui ont une vie à construire.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25967,simple,15911,"Même les méchants rêvent d'amour",1,0,visible,,"<p>Anne-Gaëlle HUON,  2019<br />Le jour où on lui annonce que sa mémoire s'apprête à mettre les voiles, Jeannine, 85 ans,  est déterminée à ne pas se laisser faire. Alors elle fait des listes. Quand Julia, sa petite-fille, la rejoint en Provence, elle découvre ce que sa grand-mère n'a jamais osé raconter. L'histoire d'un secret, d'un mensonge.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25968,simple,15913,"Un arbre, un jour",1,0,visible,,"<p>Karine LAMBERT,  2019<br />""Du haut de mes trente-deux mètres, je les regarde vivre sur la place du village. Depuis cent trois ans, je partage leurs nuits et leurs jours, j'effeuille leurs amours et parfois j'envie leurs cris de joie."" En ce matin de printemps, un avis d'abattage est cloué sur le platane centenaire qui ombrage ce village de Provence.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25969,simple,15915,"La syndicaliste",1,0,visible,,"<p>Caroline MICHEL-AGUIRRE, 2019<br />Le 17 décembre 2012, une femme est retrouvée  ligotée sur une chaise, un manche de couteau enfoncé dans le vagin. Un « A » a été tracé par une lame sur son ventre.Maureen Kearney est la syndicaliste d’Areva. Depuis des années, Maureen défend les intérêts du fleuron du nucléaire français. Elle est proche d’Anne Lauvergeon, fréquente les ministres et les capitaines d’industrie. Lorsqu’elle apprend que l’ennemi juré d’Areva, EDF, est prêt à signer un contrat avec les Chinois qui pourrait entraîner un transfert de technologies, elle monte au créneau...</p>",,,taxable,,1,,,0,0,,,,,1,,,,Divers,,,,,,,,,,,,0
25970,simple,15917,"Malgré nous...",1,0,visible,,"<p>Claire NORTON,  2019<br />1988. Après avoir survécu à un incendie en colonie de vacances, Théo, Maxime et Julien, 13 ans, se jurent une amitié indéfectible. En juin 2009, le vol Rio-Paris s'écrase dans l'Atlantique. Parmi les passagers, Marine, l'épouse de Théo.  </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25971,simple,15919,Ségurane,1,0,visible,,"<p>Michel de ROISIN,  1981<br />A travers deux destins de légende, c’est toute l’histoire du seizième siècle, avec sa violence, ses guerres, ses découvertes, et son humanisme. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25972,simple,15921,"Paul et Virginie",1,0,visible,,"<p>BERNARDIN DE SAINT PIERRE,  1788<br />Paul et Virginie sont élevés comme frère et sœur par deux mères  dans une île tropicale isolée. Ils mènent une vie idyllique, faite de vertu et vivent du travail de leurs mains et des produits de la nature.  </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25973,simple,15923,"Journal d'un amour perdu",1,0,visible,,"<p>Eric-Emmanuel SCHMITT,  2019<br />Pendant deux ans, l'auteur tente d'apprivoiser l'inacceptable : la disparition de la femme qui l'a mis au mondeen racontant sa longue lutte, acharnée et difficile, contre le chagrin. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
25974,simple,15925,"Nuit d'épine",1,0,visible,,"<p>Christiane TAUBIRA, 2019<br />La nuit a souvent été, pour Christiane Taubira, une complice, une alliée, une sorte de soeur intime, un moment particulier.  C'est aussi la nuit du Bataclan.  Un récit littéraire où l'auteur montre que la vie est souvent plus forte, inventive, poétique, envoûtante, dure, terrible que bien des fictions.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25975,simple,15927,"Vies de chien",1,0,visible,,"<p>Laura TROMPETTE,  2019<br />Tom a le ronflement facile, les intestins capricieux et il déteste les chats. Quoi de plus banal pour un bouledogue français ? Mais, coincé dans son box à la SPA, il prend conscience qu’il y a pire dans la vie.Maël, sans soutien parental, erre dans le système de l’aide sociale à l’enfance depuis son plus jeune âge.  Leurs chemins vont se croiser dans une maison...</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25976,simple,15929,"Les choses humaines",1,0,visible,,"<p>Karine TUIL,  2019<br />Les Farel forment un couple de pouvoir. Jean est un célèbre journaliste politique français ; son épouse Claire est connue pour ses engagements féministes. Ensemble, ils ont un fils, étudiant dans une prestigieuse université américaine. Tout semble leur réussir. Mais une accusation de viol va faire vaciller cette parfaite construction sociale.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25977,simple,15931,"Le secret des pierres",1,0,visible,,"<p>Brigitte VAREL,  2012<br />Début du XXe siècle, au pied du massif de la Chartreuse. Depuis des temps immémoriaux, une lignée de femmes se transmet des dons spéciaux qui sont exacerbés lorsque leur prénom commence par la lettre ""M"". Ainsi en est-il de Marie, une ravaudeuse, qui est initiée à la sorcellerie par sa grand-mère. Lorsque celle-ci est assassinée, Marie utilise ses pouvoir pour la première fois en faisant périr le meurtrier sous les sabots d'un cheval.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25978,simple,15933,"Le pape des escargots",1,0,visible,,"<p>Henri VINCENOT,  1983<br />En Bourgogne,  le chemineau La Gazette joue  se dit ""pape des escargots"" et immortel. Il mendie mais apporte en échange sa bonne parole. Il est mêlé au destin d'un jeune paysan qui se révèle exceptionnellement doué pour la sculpture. Ensemble et à l'écart du monde moderne,  ils vont vivre les aventures singulières réservées aux inspirés et aux poètes.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25979,simple,15935,"La joie,  ma boussole",1,0,visible,,"<p>Nikolaas SINTOBIN, 2019<br />La spiritualité ignatienne n'est pas une doctrine. Elle ressemble davantage à une boîte à outils contenant des instruments dont nous pouvons nous servir pour vivre plus intensément. Parmi ces instruments, le critère de la joie est essentiel. Qu'est-ce que la joie durable et authentique ?</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
25980,simple,15937,"Le goût du bonheur",1,0,visible,,"<p>Jean VANIER, <br />Sous-titre:  Au fondement de la morale avec Aristote<br />L'auteur, fondateur des communautés de l’Arche, connu pour son engagement aux côtés des plus faibles,  partage ici la sagesse d’Aristote qui l’a nourri très jeune. Plutôt que de nous demander « Que devons-nous faire pour être heureux ? », nous sommes invités à suivre le philosophe grec et à nous interroger : « Que désirons-nous vraiment ? ""</p>",,,taxable,,1,,,0,0,,,,,1,,,,Philosophie,,,,,,,,,,,,0
25981,simple,15939,Zulu,1,0,visible,,"<p>Caryl FEREY,  2008<br />Enfant, Ali Neuman a fui le bantoustan du KwaZulu pour échapper aux milices de l'Inkatha, en guerre contre l'ANC, alors clandestin. Aujourd'hui chef de la police criminelle de Cape Town, vitrine de l'Afrique du Sud, Neuman doit composer avec deux fléaux majeurs : la violence et le sida, dont le pays, première démocratie d'Afrique, bat tous les records.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Policiers - Thrillers",,,,,,,,,,,,0
25982,simple,15941,"La divine matrice",1,0,visible,,"<p>Gregg BRADEN, 2002<br />Sous-titre: Unissant le temps et l'espace,   les miracles et les croyances<br /> En 1944, Max Planck, le père de la physique quantique, a étonné le monde en disant que cette "" matrice "" était le lieu d'origine des étoiles, de l'ADN et tout ce qui existe. Des découvertes récentes fournissent la preuve indéniable que la matrice évoquée par Planck - la Divine Matrice - existe réellement. Serait-ce là le chaînon manquant à notre connaissance, celui qui forme le contenant de l'univers, le pont entre notre imagination et notre réalité, et le miroir, dans notre monde, de ce que nous créons par nos croyances ?</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
25983,simple,15943,"Ce sexe qui n'en est pas un",1,0,visible,,"<p>Luce IRIGARAY, 1977<br />Que dire d’une sexualité féminine autre ? Autre que celle prescrite dans et par l’économie du pouvoir phallique. Autre que celle encore et toujours décrite – et normalisée – par la psychanalyse.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Essais - Chroniques",,,,,,,,,,,,0
25984,simple,15945,"La maîtrise de l'amour",1,0,visible,,"<p>Don Miguel RUIZ, 1999<br /> A l'aide d'histoires et d'allégories puissantes, pour donner vie à son message, Ruiz nous indique comment guérir nos blessures émotionnelles, comment recouvrer la liberté et la joie qui sont nos droit de naissance, ainsi que l'esprit du jeu, indispensable pour établir des relations d'amour. La Maîtrise de l'Amour  -La cuisine magique - La chasseresse divine -La voie de la peur, la voie de l'amour -La guérison du corps émotionnel.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Psychologie - Développement personnel",,,,,,,,,,,,0
25985,simple,15947,"Des enfants racontent leur vie avant la naissance",1,0,visible,,"<p>Wayne D. DYER et Dee GARNES,  2018<br /> Récits où des enfants révèlent leurs réminiscences du temps qui a précédé leur naissance. Ils racontent leurs dialogues avec Dieu, évoquent des membres de leur famille décédés, donnent des preuves qu'ils ont eu leur mot à dire dans le choix de leurs parents et de l'époque de leur séjour sur Terre, et parlent éloquemment e d'un type d'amour divin qui existe au-delà du règne physique.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Témoignages,,,,,,,,,,,,0
25986,simple,15949,"L'acupuncture et son histoire",1,0,visible,,"<p>Roger BAPTISTE,  1962<br />Sous-titre: Avantages et inconvénients d'une thérapeutique millénaire</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
25987,simple,15951,"Les dents de la mort",1,0,visible,,"<p>René MANIGUET, 1991<br />Sous-titre: Le plus grand prédateur des mers:  terreurs mythiques et dangers réels<br /> A l'aide de ses organes sensoriels exceptionnels, le squale repère l'être aimé, s'y frotte tendrement et, prudent, le goûte, grâce aux papilles gustatives de la peau de son dos ou à ses cinq rangées de dents. Puis il gobe sa proie en détachant les membres du tronc, et la stocke dans son estomac...Un fantastique manuel de survie en cas de rencontre. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Divers,,,,,,,,,,,,0
25988,simple,15953,"Les réflexothérapies",1,0,visible,,"<p>Marie-France MULLER, 1988<br />Comment masser les zones réflexes de votre corps.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Sciences - Médecine",,,,,,,,,,,,0
25989,simple,15955,"Avant-Scène Opéra: L'Ange de feu",1,0,visible,,"<p>COLLECTIF, 2016<br />Thème: L'Ange de feu de Prokofiev.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
25990,simple,15957,"Jean de La Fontaine",1,0,visible,,"<p>Roger DUCHESNE, 1995<br />Notre grand fabuliste a vécu et écrit en marginal. Né dans une famille aisée avec terres,  il perd tout dans le vin, le jeu et l'amour vénal.  Il aurait voulu être un grand poète.  Toute sa vie, il restera frustré de n'avoir pas réussi une oeuvre qui figure dans l'<i>Art poétique.</i> Ses <i>Contes</i>, en 1665, lui apportent un foudroyant premier succès de scandale. Le voilà classé parmi les libertins. Malgré les <i>Fables</i>, le roi a du mal à accepter son élection tardive à l'Académie française. </p>",,,taxable,,1,,,0,0,,,,,1,,,,Biographies,,,,,,,,,,,,0
25991,simple,15959,"Francis Bacon: Entretiens",1,0,visible,,"<p>David SYLVESTER, 2013<br />Introduction et traduction de Michel LEIRIS<br />Neufentretiens  entre Bacon et le critique d'art David Sylvester entre 1962 et 1986. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
25992,simple,15961,Renoir,1,0,visible,,"<p>Peter Heinz FEIST, 2001<br />95 pages sur le peintre, son entourage et la scène artistique.  Les différentes périodes de son art sont retracées dans ce livre.<br /><br /></p>",,,taxable,,1,,,0,0,,,,,1,,,,"Arts - Culture",,,,,,,,,,,,0
25993,simple,15965,"La mulâtresse Solitude",1,0,visible,,"<p>André SCHWARZ-BART,  1972<br />L'histoire se passe d'environ 1760 à 1802 en Guadeloupe. L'abolition de l'esclavage décrétée par la Convention n'aura duré que le temps d'un rêve. Et Solitude, une mûlatresse,  a senti en elle-même « battre un coeur de négresse »...</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Romans français",,,,,,,,,,,,0
25994,simple,15967,"Traité de la vraie dévotio à la Sainte Vierge",1,0,visible,,"<p>Louis-Marie GRIGNION DE MONTFORT,  1987 pour la présente édition<br />Ce livre parut en 1712.  Première partie: De la dévotion générale à la Sainte Vierge et Deuxième partie:  De la dévotion la plus excellente à la Sainte Vierge ou la parfaite consécration à Jésus Christ par Marie.</p><p>&nbsp;</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Religion - Spiritualité",,,,,,,,,,,,0
